product_id,product_name,category,price,review_score,review_count,sales_month_1,sales_month_2,sales_month_3,sales_month_4,sales_month_5,sales_month_6,sales_month_7,sales_month_8,sales_month_9,sales_month_10,sales_month_11,sales_month_12,success,growth_month_1_to_2,growth_month_2_to_3,growth_month_3_to_4,growth_month_4_to_5,growth_month_5_to_6,growth_month_6_to_7,growth_month_7_to_8,growth_month_8_to_9,growth_month_9_to_10,growth_month_10_to_11,growth_month_11_to_12,avg_growth_rate,growth_volatility,momentum_month_4,momentum_month_5,momentum_month_6,momentum_month_7,momentum_month_8,momentum_month_9,momentum_month_10,momentum_month_11,momentum_month_12,avg_momentum,acceleration_month_2,acceleration_month_3,acceleration_month_4,acceleration_month_5,acceleration_month_6,acceleration_month_7,acceleration_month_8,acceleration_month_9,acceleration_month_10,acceleration_month_11,avg_acceleration,peak_month,trough_month,sales_cv,trend_slope,early_sales,late_sales,early_late_ratio,price_per_rating,total_revenue,revenue_per_review,total_sales,sales_per_dollar,category_avg_price,price_vs_category,category_avg_sales,sales_vs_category,value_score,is_premium,is_budget,excellent_reviews,good_reviews,moderate_reviews,poor_reviews,low_review_volume,high_review_volume,review_confidence,weighted_review_score,reviews_sales_correlation,category_avg_review_score,review_vs_category,q1_sales,q2_sales,q3_sales,q4_sales,best_quarter,worst_quarter,seasonal_volatility,holiday_sales,non_holiday_avg,holiday_boost,summer_sales,winter_sales,summer_winter_ratio,sales_periodicity,strong_month_1,strong_month_2,strong_month_3,strong_month_4,strong_month_5,strong_month_6,strong_month_7,strong_month_8,strong_month_9,strong_month_10,strong_month_11,strong_month_12,category_total_sales,category_sales_share,category_sales_rank,category_price_rank,category_review_rank,category_product_count,category_competition,category_success_rate
151,Running Shoes,Sports,454.59,3.8,680,29,418,829,439,77,281,41,259,207,110,626,976,0,13.413793103448276,0.9832535885167464,-0.4704463208685163,-0.8246013667425968,2.6493506493506493,-0.8540925266903915,5.317073170731708,-0.20077220077220076,-0.46859903381642515,4.6909090909090905,0.5591054313099042,2.254088507761477,4.095505038355215,0.32056293979671624,-0.20189461219656604,-0.40652818991097917,-0.49750000000000005,0.45273631840796014,-0.12671232876712324,0.13529411764705881,0.6338514680483591,0.8128964059196617,0.12474512432723195,-12.43053951493153,-1.4536999093852627,-0.3541550458740805,3.473952016093246,-3.5034431760410407,6.171165697422099,-5.517845371503908,-0.2678268330442244,5.159508124725516,-4.1318036595991865,-1.2854687672138372,12,1,0.8709807182576158,22.384615384615355,345.5,369.8333333333333,1.0673400673400673,116.56153846153846,1951100.2799999998,2865.0518061674006,4292,9.420751113940167,254.2162745098039,1.7811951877799914,5989.35294117647,0.7164853293530775,35.79885423297263,1,0,0,0,1,0,0,0,0.9855072463768116,3.744927536231884,16.3096,3.0915032679738563,0.7084967320261435,1276,797,507,1712,4,3,459.90814300249133,1602,269.0,2.972170686456401,581,1423,0.4080056179775281,-0.1986768912151697,0,0,1,1,0,0,0,0,0,0,1,1,916371,0.004683687410789505,145.0,15.0,13.0,153,1.0551724137931036,0.5098039215686274
152,Self-Help Book,Books,123.58,4.3,58,702,755,184,728,946,985,675,987,791,769,364,447,1,0.0754985754985755,-0.7562913907284768,2.9565217391304346,0.29945054945054944,0.0412262156448203,-0.3147208121827411,0.4622222222222222,-0.19858156028368795,-0.02781289506953224,-0.5266579973992198,0.22802197802197802,0.20353423857317476,0.9359802403808875,0.015815085158150784,0.11437125748503009,0.430413756045137,-0.019909842223891895,0.015714833269451986,-0.0732075471698114,0.0382736156351792,-0.24431372549019603,-0.1785158277114687,0.010960178333064554,-0.8317899662270524,3.7128131298589113,-2.6570711896798853,-0.2582243338057291,-0.35594702782756144,0.7769430344049633,-0.6608037825059101,0.1707686652141557,-0.4988451023296876,0.7546799754211978,0.015252340252340225,8,3,0.35867923833921045,-7.346153846153883,716.6666666666666,672.1666666666666,0.9366000928936368,28.08636363636364,1029792.14,17454.104067796612,8333,66.88874618718896,251.3848051948052,0.4896491288554943,6092.396103896104,1.367546087258614,287.6216086049125,0,1,0,1,0,0,1,0,0.8529411764705882,3.6676470588235293,35.831900000000005,3.096753246753247,1.203246753246753,1641,2659,2453,1580,2,4,478.813311740599,811,752.2,0.5387272485718081,2647,1904,1.389501312335958,-0.40817809454805465,0,0,0,0,1,1,0,1,0,0,0,0,938229,0.008881617513829232,3.0,116.0,8.0,154,51.333333333333336,0.5194805194805194
153,Dictionary,Books,76.72,3.8,796,259,506,5,95,601,87,872,845,716,88,89,512,0,0.9536679536679536,-0.9901185770750988,18.0,5.326315789473684,-0.8552412645590682,9.022988505747126,-0.03096330275229358,-0.15266272189349112,-0.8770949720670391,0.011363636363636364,4.752808988764045,3.1964603668790414,5.6197472560327295,-0.2121604139715395,0.15599343185550077,0.11647727272727278,0.9885496183206107,0.15611004478566867,0.3480907581627005,-0.32183908045977017,-0.45762711864406774,-0.2276785714285715,0.06065732681642271,-1.9437865307430524,18.990118577075098,-12.673684210526316,-6.181557054032752,9.878229770306193,-9.05395180849942,-0.12169941914119753,-0.7244322501735481,0.8884586084306755,4.741445352400408,0.3799141035096091,7,3,0.8258468948885578,14.8006993006993,258.8333333333333,520.3333333333334,2.002565747273894,19.671794871794873,358666.0,450.02007528230865,4675,60.15182707153886,251.3848051948052,0.3039802651383195,6092.396103896104,0.767224043913839,228.57694287184765,0,1,0,0,1,0,0,1,0.9875930521091811,3.7528535980148883,17.765,3.096753246753247,0.703246753246753,770,783,2433,689,3,4,730.8031113097426,601,407.4,0.7367001716106889,1804,1277,1.4115805946791862,-0.24462763396462994,0,1,0,0,1,0,1,1,1,0,0,1,938229,0.004982786736727668,135.0,127.0,13.0,154,1.1407407407407408,0.5194805194805194
154,Thriller Novel,Books,247.28,3.7,26,204,340,205,928,687,203,282,967,663,432,719,318,0,0.6666666666666666,-0.39705882352941174,3.526829268292683,-0.25969827586206895,-0.7045123726346434,0.3891625615763547,2.4290780141843973,-0.31437435367114785,-0.34841628959276016,0.6643518518518519,-0.5577190542420027,0.46311901754908347,1.2887499517866854,0.9627659574468086,0.2350948509485094,-0.0010970927043334538,-0.3547501372872048,0.23829787234042546,0.316151202749141,0.07832898172323759,-0.12009685230024224,-0.18987341772151892,0.12942459613275809,-1.0637254901960784,3.9238880918220946,-3.786527544154752,-0.44481409677257444,1.0936749342109982,2.0399154526080427,-2.743452367855545,-0.03404193592161231,1.012768141444612,-1.2220709060938546,-0.1224385720908669,8,6,0.57086150999106,20.447552447552432,427.8333333333333,563.5,1.3140303148076176,65.07368421052631,1470821.44,54474.86814814815,5948,23.956822941839857,251.3848051948052,0.9797737221507252,6092.396103896104,0.9761387407913399,88.64024488480749,0,0,0,0,1,0,1,0,0.7222222222222222,2.6722222222222225,22.007600000000004,3.096753246753247,0.6032467532467534,749,1818,1912,1469,3,1,456.93380264541605,1037,491.1,1.0547192839707078,1452,862,1.6825028968713789,-0.04837821265753767,0,0,0,1,1,0,0,1,1,0,1,0,938229,0.006339596900546775,85.0,84.0,14.0,154,1.811764705882353,0.5194805194805194
155,Kettle,Home & Kitchen,492.9,3.5,881,58,126,543,940,20,15,57,520,437,709,163,216,0,1.1724137931034482,3.3095238095238093,0.7311233885819521,-0.9787234042553191,-0.25,2.8,8.12280701754386,-0.1596153846153846,0.6224256292906178,-0.770098730606488,0.32515337423312884,1.3568190447999655,2.496608009547472,1.2082191780821918,-0.06575682382134002,-0.350597609561753,-0.9028629856850715,5.2631578947368425,0.7092436974789915,0.64110127826942,-0.213900539245057,-0.16844512195121944,0.6800176631447783,2.137110016420361,-2.578400420941857,-1.7098467928372711,0.7287234042553191,3.05,5.32280701754386,-8.282422402159245,0.7820410139060024,-1.3925243598971058,1.0952521048396169,-0.084726041887032,4,6,0.9636523654596972,7.902097902097884,283.6666666666667,350.3333333333333,1.230679156908665,136.91666666666666,1874991.5999999999,2125.8408163265303,3804,7.701963960315854,239.76968,2.047184678735296,5937.128,0.6406059283329696,26.95687386110549,1,0,0,0,1,0,0,1,0.9887766554433222,3.4607182940516275,13.314,3.0351999999999997,0.4648000000000003,727,975,1014,1088,4,1,135.54519541466604,379,342.5,0.5524781341107872,592,400,1.4763092269326683,-0.668239492394803,0,0,1,1,0,0,0,1,1,1,0,0,742141,0.005125703706298794,119.0,3.0,15.0,125,1.050420168067227,0.456
156,Camera,Electronics,124.82,4.0,447,470,408,610,163,565,150,813,632,537,793,480,33,0,-0.13191489361702127,0.4950980392156863,-0.7327868852459016,2.4662576687116564,-0.7345132743362832,4.42,-0.22263222632226323,-0.15031645569620253,0.4767225325884544,-0.39470365699873894,-0.93125,0.41454189529994423,1.5488994365608968,-0.20590207914151573,0.1326013513513513,-0.343027591349739,0.7377979568671962,0.04376224689745261,0.24217772215269087,-0.010075566750629665,-0.07735368956742997,-0.27799227799227805,0.026887563607455398,0.6270129328327075,-1.227884924461588,3.199044553957558,-3.2007709430479396,5.154513274336283,-4.642632226322263,0.0723157706260607,0.6270389882846569,-0.8714261895871933,-0.5365463430012611,-0.07993351063829794,7,12,0.5238146989147867,-0.5034965034965322,394.3333333333333,548.0,1.3861720067453627,30.44390243902439,705732.2799999999,1575.2952678571426,5654,44.93721189000159,239.67427536231887,0.5186262628695647,6124.057971014493,0.9230933040562763,179.74884756000637,0,0,0,1,0,0,0,0,0.9781181619256017,3.912472647702407,22.616,3.1434782608695655,0.8565217391304345,1488,878,1982,1306,3,2,395.9352851161412,513,514.1,0.4984453944811504,1595,911,1.7489035087719298,-0.15805418405324034,0,0,1,0,0,0,1,1,0,1,0,0,845120,0.006690166260215993,89.0,97.0,10.0,138,1.550561797752809,0.5072463768115942
157,Power Bank,Electronics,337.71,1.6,66,775,923,905,147,183,935,833,370,705,711,83,870,1,0.19096774193548388,-0.01950162513542795,-0.8375690607734807,0.24489795918367346,4.109289617486339,-0.10909090909090909,-0.5558223289315727,0.9054054054054054,0.00851063829787234,-0.8832630098452883,9.481927710843374,1.1396138308523154,2.9422698087320827,-0.24098234842670752,-0.37411526794742167,0.024232633279483037,0.5410094637223974,0.09570112589559865,-0.1074264362447454,-0.06384092098377807,-0.16042481833426497,0.10985352862849522,-0.01955478226788259,-0.21046936707091182,-0.8180674356380527,1.0824670199571542,3.8643916583026656,-4.218380526577248,-0.4467314198406636,1.461227734336978,-0.896894767107533,-0.8917736481431606,10.365190720688663,0.9290959968907891,6,11,0.5285823314769552,-16.167832167832195,644.6666666666666,595.3333333333334,0.9220443985544657,198.65294117647056,2512562.4,37500.931343283584,7440,21.96569336600632,239.67427536231887,1.4031827850799607,6124.057971014493,1.2146823810008305,35.14510938561011,0,0,0,0,0,1,1,0,0.868421052631579,1.3894736842105264,11.904,3.1434782608695655,-1.5434782608695654,2603,1265,1908,1664,1,2,486.5167006383234,953,648.7,0.7339802834257547,2138,2568,0.8322304398598677,0.12648547972602206,1,1,1,0,0,1,1,0,0,0,0,1,845120,0.008803473112134239,17.0,44.0,34.0,138,8.117647058823529,0.5072463768115942
158,Cookbook,Books,382.0,4.5,921,465,366,386,529,870,253,536,418,335,98,76,265,0,-0.2129032258064516,0.0546448087431694,0.3704663212435233,0.6446124763705104,-0.7091954022988506,1.1185770750988142,-0.22014925373134328,-0.19856459330143542,-0.7074626865671642,-0.22448979591836735,2.486842105263158,0.21839798446323302,0.8869641308639593,0.052459016393442574,0.3925233644859813,-0.07438478747203586,0.004229607250755356,-0.27196149217809873,0.0677685950413224,-0.33900928792569657,-0.4004683840749415,-0.1367187499999999,-0.07839579094214122,0.267548034549621,0.3158215125003539,0.27414615512698715,-1.353807878669361,1.827772477397665,-1.3387263288301574,0.021584660429907865,-0.5088980932657288,0.4829728906487968,2.7113319011815253,0.269974533106961,5,11,0.5543915034589859,-31.010489510489535,478.1666666666667,288.0,0.6010434782608696,83.04347826086958,1756054.0,1904.6138828633407,4597,12.002610966057441,251.3848051948052,1.5135617998284416,6092.396103896104,0.7544233005073621,54.01174934725849,1,0,1,0,0,0,0,1,0.9892588614393125,4.451664876476906,20.6865,3.096753246753247,1.4032467532467532,1217,1652,1289,439,2,4,441.9651428563117,341,425.6,0.4001408120159587,1207,1096,1.1002734731084776,0.01568954685399424,1,0,0,1,1,0,1,0,0,0,0,0,938229,0.004899651471387613,139.0,36.0,6.0,154,1.1079136690647482,0.5194805194805194
159,Shirt,Clothing,122.63,4.5,760,11,270,767,293,221,187,72,100,421,538,672,639,0,23.545454545454547,1.8407407407407408,-0.6179921773142112,-0.24573378839590443,-0.15384615384615385,-0.6149732620320856,0.3888888888888889,3.21,0.27790973871733965,0.24907063197026022,-0.049107142857142856,2.530037456484208,6.73394351329927,0.26831588962892483,-0.03675918979744932,-0.4517133956386293,-0.31392045454545453,-0.25051759834368525,0.6464088397790054,0.7818791946308725,0.5386064030131825,0.1334149326805387,0.14619051348970064,-21.704713804713805,-2.458732918054952,0.37225838891830676,0.09188763454975057,-0.4611271081859317,1.0038621509209744,2.821111111111111,-2.9320902612826605,-0.02883910674707943,-0.2981777748274031,-2.359456168831169,3,1,0.7248693441470047,31.765734265734245,291.5,407.0,1.3914529914529914,26.658695652173915,513942.32999999996,675.3512877792377,4191,33.89953894685756,230.0417857142857,0.5307697896329823,5903.828571428571,0.7097581156341783,152.54792526085902,0,0,1,0,0,0,0,0,0.987012987012987,4.441558441558442,18.8595,2.9521428571428574,1.5478571428571426,1048,701,593,1849,4,3,492.19781338400924,1311,288.0,2.2720970537261698,359,920,0.38979370249728557,-0.27707432371588,0,0,1,0,0,0,0,0,1,1,1,1,826536,0.005070553405352694,130.0,100.0,6.0,140,1.0769230769230769,0.44285714285714284
160,Biography,Books,365.47,1.1,254,630,643,698,194,826,328,884,660,749,600,516,723,1,0.020634920634920634,0.08553654743390357,-0.7220630372492837,3.2577319587628866,-0.6029055690072639,1.6951219512195121,-0.25339366515837103,0.13484848484848486,-0.19893190921228304,-0.14,0.4011627906976744,0.3343402248154709,1.1058418885740293,-0.22087132725430594,0.11898569570871248,-0.21499128413712956,0.5107327905255368,-0.08133268005879477,0.2245333333333334,-0.12369337979094086,-0.07157057654075547,-0.01391862955032114,0.0142082158039261,0.06490162679898294,-0.8075995846831873,3.97979499601217,-3.8606375277701503,2.298027520226776,-1.9485156163778832,0.3882421500068559,-0.33378039406076787,0.05893190921228303,0.5411627906976744,0.03805278700627541,7,4,0.31629559729736534,7.08741258741256,553.1666666666666,688.6666666666666,1.2427067669172933,304.55833333333334,2723116.97,10678.890078431374,7451,20.331814336780635,251.3848051948052,1.4480665732547136,6092.396103896104,1.2227992195084523,22.364995770458698,0,0,0,0,0,1,1,0,0.9621212121212122,1.0583333333333333,8.1961,3.096753246753247,-1.9967532467532467,1971,1348,2293,1839,3,2,339.98704019418153,1239,621.2,0.9964613157471448,1872,1996,0.9374061091637457,-0.3895397308255521,0,0,0,0,1,0,1,0,1,0,0,0,938229,0.00794154951344553,15.0,42.0,40.0,154,10.266666666666666,0.5194805194805194
161,Kettle,Home & Kitchen,187.05,4.3,899,926,604,75,662,327,543,922,953,320,145,484,774,1,-0.34773218142548595,-0.8758278145695364,7.826666666666667,-0.5060422960725075,0.6605504587155964,0.6979742173112339,0.033622559652928416,-0.664218258132214,-0.546875,2.3379310344827586,0.5991735537190083,0.8377475400316772,2.3773661059854176,-0.16417910447761194,-0.20610119047619044,0.4386129334582943,0.1693811074918567,0.3487465181058495,-0.09211069805865349,-0.3535031847133757,-0.3300492610837439,0.47689075630252115,0.031965319616549574,-0.5280956331440505,8.702494481236204,-8.332708962739174,1.1665927547881039,0.03742375859563751,-0.6643516576583055,-0.6978408177851424,0.11734325813221402,2.8848060344827586,-1.7387574807637503,0.09469057351444951,8,3,0.5370543256560786,-5.9965034965035215,522.8333333333334,599.6666666666666,1.1447661469933184,42.51136363636365,1259781.75,1399.7575,6735,35.814942834352564,239.76968,0.776883534504843,5937.128,1.1341958273718586,154.00425418771601,0,0,0,1,0,0,0,1,0.988998899889989,4.252695269526953,28.9605,3.0351999999999997,1.2648000000000001,1605,1532,2195,1403,3,4,303.9024308885995,1258,547.7,1.147391462969719,2418,2304,1.0490238611713667,-0.3581830014878755,1,0,0,0,0,0,1,1,0,0,0,1,742141,0.0090750826661205,32.0,73.0,7.0,125,3.90625,0.456
162,Train Set,Toys,317.99,1.5,968,973,378,176,479,178,782,128,657,496,693,589,823,1,-0.6115107913669064,-0.5343915343915344,1.7215909090909092,-0.6283924843423799,3.393258426966292,-0.8363171355498721,4.1328125,-0.2450532724505327,0.3971774193548387,-0.15007215007215008,0.39728353140916806,0.6396714016952575,1.6295348677098598,-0.32287581699346407,-0.19305019305019294,0.7248803827751196,-0.2434119278779473,0.43904674610449135,-0.18216560509554147,0.44003115264797515,-0.03677663601947011,0.18360471645143178,0.08992031321582244,0.07711925697537203,2.2559824434824436,-2.349983393433289,4.021650911308672,-4.229575562516164,4.969129635549872,-4.377865772450533,0.6422306918053714,-0.5472495694269888,0.5473556814813181,0.1008794322776074,1,7,0.5177887743618063,16.559440559440546,494.3333333333333,564.3333333333334,1.1393001345895022,198.74375,2019872.48,2084.4917234262125,6352,19.912849932599766,251.40298013245032,1.259850417903673,6073.516556291391,1.0456799222024045,29.86927489889965,0,0,0,0,0,1,0,1,0.9897750511247444,1.4846625766871167,9.528,2.870860927152318,-1.370860927152318,1527,1439,1281,2105,4,3,311.231425148554,1412,494.0,1.4277047522750252,1567,2174,0.7204597701149426,-0.27092917364483265,1,0,0,0,0,1,0,1,0,1,0,1,917101,0.00692616524661379,61.0,52.0,35.0,151,2.4754098360655736,0.5496688741721855
163,Microwave,Home & Kitchen,318.6,2.3,44,289,72,826,876,787,996,598,864,586,256,602,79,1,-0.7508650519031141,10.472222222222221,0.06053268765133172,-0.10159817351598173,0.2655654383735705,-0.39959839357429716,0.44481605351170567,-0.32175925925925924,-0.5631399317406144,1.3515625,-0.8687707641196013,0.8717243025132693,3.094224704960962,0.49327731092436977,0.40236353404614505,0.0682182985553773,-0.10443275732531938,0.032298657718120904,-0.16659894351889484,-0.16674792784007803,-0.1533060269163253,-0.3503800967519005,0.006076894321277214,11.223087274125335,-10.41168953457089,-0.16213086116731346,0.3671636118895522,-0.6651638319478677,0.8444144470860029,-0.7665753127709649,-0.24138067248135514,1.9147024317406145,-2.2203332641196014,-0.01179057122164875,6,2,0.5652456220913161,-11.003496503496523,641.0,497.5,0.7749221183800623,132.75000000000003,2176356.6,48363.48,6831,21.37359198998748,239.76968,1.3232563169914087,5937.128,1.150362538496981,49.15926157697121,0,0,0,0,0,1,1,0,0.8148148148148149,1.874074074074074,15.7113,3.0351999999999997,-0.7351999999999999,1187,2659,2048,937,2,4,686.6372313674813,681,615.0,0.553208773354996,2458,440,5.573696145124717,-0.07774621208321614,0,0,1,1,1,1,0,1,0,0,0,0,742141,0.009204437964702173,26.0,41.0,27.0,125,4.8076923076923075,0.456
164,Hoodie,Clothing,270.21,4.0,97,849,922,798,122,111,396,841,967,946,188,598,676,1,0.08598351001177856,-0.13449023861171366,-0.8471177944862155,-0.09016393442622951,2.5675675675675675,1.1237373737373737,0.14982164090368608,-0.02171664943123061,-0.8012684989429175,2.1808510638297873,0.13043478260869565,0.39487625661459835,1.0586991108855834,-0.28265940902021774,-0.4395663956639566,-0.3887814313346229,1.1376582278481013,0.6336047372316802,0.24920706841866794,-0.2368516503445774,-0.17538022813688212,-0.15561959654178684,0.03795681360626732,-0.22047374862349223,-0.7126275558745019,0.756953860059986,2.6577315019937973,-1.4438301938301938,-0.9739157328336876,-0.1715382903349167,-0.7795518495116869,2.982119562772705,-2.0504162812210915,0.00444512725969175,8,5,0.533351354892379,-6.839160839160871,533.0,702.6666666666666,1.3158551810237202,65.90487804878049,2003336.94,20442.21367346939,7414,27.33675011983334,230.0417857142857,1.169528703063917,5903.828571428571,1.2555825982609874,109.34700047933336,0,0,0,1,0,0,1,0,0.9065420560747663,3.6261682242990654,29.656,2.9521428571428574,1.0478571428571426,2569,629,2754,1462,3,2,862.4837679632005,1274,614.0,1.0366151342554923,2204,2447,0.9003267973856209,-0.7382251427121624,1,1,1,0,0,0,1,1,1,0,0,0,826536,0.008969955367999254,10.0,55.0,11.0,140,14.0,0.44285714285714284
165,Science Book,Books,49.69,1.6,554,759,921,348,399,735,516,425,242,162,239,781,412,0,0.2134387351778656,-0.6221498371335505,0.14655172413793102,0.8421052631578947,-0.2979591836734694,-0.17635658914728683,-0.43058823529411766,-0.3305785123966942,0.47530864197530864,2.2677824267782425,-0.47247119078104993,0.14682574934555218,0.7938779135351283,-0.17725258493353027,-0.11131059245960502,0.11313131313131314,0.01572897761645486,-0.2936271590232281,-0.29848229342327154,-0.2235576923076922,0.8343653250773992,0.21097046413502105,0.007773973090317906,-0.8355885723114161,0.7687015612714816,0.6955535390199636,-1.140064446831364,0.12160259452618258,-0.2542316461468308,0.10000972289742344,0.8058871543720029,1.792473784802934,-2.7402536175592926,-0.06859099259589155,2,9,0.4991639789687048,-30.052447552447564,613.0,376.8333333333333,0.6137350705754614,29.229411764705876,295108.91,531.7277657657658,5939,117.16314855000986,251.3848051948052,0.19688190008763157,6092.396103896104,0.9746617319367464,187.46103768001578,0,1,0,0,0,1,0,0,0.9822695035460993,1.571631205673759,9.5024,3.096753246753247,-1.4967532467532467,2028,1650,829,1432,1,3,434.5166136064305,1193,474.6,1.2555251525994526,1183,2092,0.5652173913043478,-0.024777688460640792,1,1,0,0,1,0,0,0,0,0,1,0,938229,0.006330004369930614,86.0,136.0,35.0,154,1.7906976744186047,0.5194805194805194
166,Gaming Console,Electronics,418.47,4.3,227,353,914,254,698,725,458,947,752,810,870,103,251,1,1.5892351274787535,-0.7221006564551422,1.7480314960629921,0.03868194842406877,-0.3682758620689655,1.0676855895196506,-0.20591341077085534,0.07712765957446809,0.07407407407407407,-0.8816091954022989,1.4368932038834952,0.35034817948365815,0.9007743232542915,0.2263779527559055,-0.10112359550561797,0.12142857142857143,0.1321656050955414,0.012658227848101266,0.162962962962963,-0.030652866242038307,-0.26652977412731,-0.312989921612542,-0.006189204155158414,-2.3113357839338957,2.4701321525181346,-1.7093495476389233,-0.40695781049303426,1.435961451588616,-1.273599000290506,0.28304107034532344,-0.0030535855003940154,-0.9556832694763729,2.3185023992857943,-0.015234192359525788,7,11,0.49438305667370236,-10.416083916083945,567.0,622.1666666666666,1.0953638497652582,95.1068181818182,2985783.45,13095.541447368421,7135,17.00955968245643,239.67427536231887,1.7387400434467777,6124.057971014493,1.164886933930232,73.14110663456266,1,0,0,1,0,0,1,0,0.9578059071729957,4.118565400843882,30.6805,3.1434782608695655,1.1565217391304343,1521,1881,2509,1224,3,4,479.01011210620595,354,678.1,0.2608311229000884,2157,1518,1.4200131665569453,0.03527469988922616,0,1,0,0,1,0,1,1,1,1,0,0,845120,0.008442578045037338,26.0,21.0,8.0,138,5.3076923076923075,0.5072463768115942
167,Generic Product,Health,163.79,4.3,774,638,247,836,964,58,329,664,511,540,898,451,11,1,-0.6128526645768025,2.3846153846153846,0.15311004784688995,-0.9398340248962656,4.672413793103448,1.0182370820668694,-0.23042168674698796,0.05675146771037182,0.662962962962963,-0.4977728285077951,-0.975609756097561,0.5174181615891377,1.6120979238277338,0.18909512761020897,-0.09219512195121951,-0.27243417517463736,-0.22156573116691286,0.4297912713472486,0.14001327140013267,0.1362048894062864,-0.03073770491803279,-0.2795983086680761,-0.0001584980127780016,2.9974680491921872,-2.2315053367684947,-1.0929440727431554,5.612247817999714,-3.654176711036579,-1.2486587688138573,0.2871731544573598,0.6062114952525912,-1.1607357914707581,-0.47783692758976587,-0.036275709152075834,4,12,0.6055611727957392,-17.66783216783218,512.0,512.5,0.9990253411306043,37.225,1006817.13,1299.118877419355,6147,37.30202075368651,265.14258992805753,0.6154219812930917,6002.978417266187,1.0238211353862487,160.39868924085198,0,0,0,1,0,0,0,1,0.9872448979591837,4.24515306122449,26.4321,3.0050359712230215,1.2949640287769784,1721,1351,1715,1360,1,2,181.29034033836442,462,568.5,0.40597539543058,1504,896,1.6767001114827202,0.30542491782498005,1,0,1,1,0,0,1,0,0,1,0,0,834414,0.007366837844477868,63.0,99.0,8.0,139,2.2063492063492065,0.5035971223021583
168,Badminton Racket,Sports,97.33,3.0,679,74,859,701,451,326,819,693,848,164,502,486,400,1,10.608108108108109,-0.1839348079161816,-0.3566333808844508,-0.2771618625277162,1.5122699386503067,-0.15384615384615385,0.22366522366522368,-0.8066037735849056,2.0609756097560976,-0.03187250996015936,-0.17695473251028807,1.1289101508136257,3.1048670061264425,0.23029932803909606,-0.2646474677259186,0.07967589466576633,0.15134459036898054,0.2835415535035307,-0.2771900126957257,-0.11182669789227169,-0.23862887277521427,0.2043290043290044,0.006321924424138644,-10.79204291602429,-0.17269857296826918,0.0794715183567346,1.7894318011780228,-1.6661160924964604,0.37751137751137753,-1.0302689972501293,2.8675793833410035,-2.092848119716257,-0.1450822225501287,-1.0785062840618393,2,1,0.49723171957458223,-4.052447552447577,538.3333333333334,515.5,0.9558096415327564,31.396774193548385,615417.59,905.0258676470588,6323,64.30387470761721,254.2162745098039,0.3813628272215107,5989.35294117647,1.055530460740799,192.91162412285163,0,1,0,0,1,0,0,0,0.9854862119013063,2.956458635703919,18.969,3.0915032679738563,-0.09150326797385633,1634,1596,1705,1388,3,4,117.9605336542693,886,543.7,0.8140389562660786,2360,1333,1.7691154422788606,-0.2447104841587178,0,1,1,0,0,1,1,1,0,0,0,0,916371,0.006900036229828061,51.0,124.0,21.0,153,3.0,0.5098039215686274
169,Cookbook,Books,25.18,1.0,436,872,784,307,660,904,844,124,554,848,707,338,815,1,-0.10091743119266056,-0.6084183673469388,1.1498371335504887,0.3696969696969697,-0.06637168141592921,-0.8530805687203792,3.467741935483871,0.5306859205776173,-0.16627358490566038,-0.521923620933522,1.4112426035502958,0.41929266439492296,1.1768972686148946,-0.10783316378433379,0.06841505131128849,0.2865528281750267,-0.22231439236831188,-0.1866666666666667,0.0026229508196722057,0.38129496402877694,-0.10227272727272728,-0.01740506329113924,0.011377086772398383,-0.5075009361542782,1.7582555008974274,-0.780140163853519,-0.4360686511128989,-0.78670888730445,4.3208225042042505,-2.9370560149062537,-0.6969595054832777,-0.3556500360278616,1.9331662244838177,0.15121600347429567,5,7,0.4005959596081666,-9.339160839160877,728.5,564.3333333333334,0.7735892163582363,22.890909090909087,195321.26,446.95940503432496,7757,296.29488158899926,251.3848051948052,0.09976828827141403,6092.396103896104,1.2730175205646308,296.29488158899926,0,1,0,0,0,1,0,0,0.9775784753363229,0.9775784753363229,7.757,3.096753246753247,-2.096753246753247,1963,2408,1526,1860,2,3,315.1772318870765,1153,660.4,0.872295354819186,1522,2471,0.6156957928802589,0.019588760957535863,1,1,0,0,1,1,0,0,1,0,0,1,938229,0.008267695554394978,7.0,146.0,41.0,154,22.0,0.5194805194805194
